"date","calculated_market_cap","expected_market_cap","sp500_market_cap_calc_ratio","available_data_prop"
"2001-07-18","11026838575753.56","10232587831422.10","1.078","0.934"
"2001-07-17","11087872877093.47","10289609232342.42","1.078","0.934"
"2001-07-16","10992935837609.20","10188021327879.63","1.079","0.934"
"2001-07-13","11078701924604.14","10300115404280.18","1.076","0.934"
"2001-07-12","11023185563911.94","10236231100723.10","1.077","0.934"
"2001-07-11","10818839404126.16","9999333868965.01","1.082","0.934"
"2001-07-10","10813614514373.46","10010687312833.25","1.080","0.934"
"2001-07-09","10950084968745.10","10156926448031.55","1.078","0.934"
"2001-07-06","10918714619525.93","10087534876926.45","1.082","0.936"
"2001-07-05","11082670711943.09","10330278285004.75","1.073","0.934"
"2001-07-03","11210323944707.73","10459148345628.52","1.072","0.932"
"2001-07-02","11238848436332.92","10478296691257.03","1.073","0.934"
"2001-06-29","11080696516552.39","10374166971002.85","1.068","0.936"
"2001-06-28","11089992613705.72","10389248411365.13","1.067","0.934"
"2001-06-27","11004918904242.82","10261056168285.74","1.072","0.936"
"2001-06-26","11051135524004.48","10309265941129.21","1.072","0.934"
"2001-06-25","11061492443176.71","10324855744649.77","1.071","0.934"
"2001-06-22","11112777342397.18","10382046599956.18","1.070","0.936"
"2001-06-21","11197539630356.39","10481092688627.57","1.068","0.934"
"2001-06-20","11093043732669.28","10363321890292.90","1.070","0.934"
"2001-06-19","11010749106891.67","10273849974435.76","1.072","0.934"
"2001-06-18","10971233297914.57","10238688189321.45","1.072","0.934"
"2001-06-15","11025691877806.37","10288931414798.04","1.072","0.934"
"2001-06-14","11082116979080.30","10335616098166.68","1.072","0.934"
"2001-06-13","11242062525804.41","10519728288656.78","1.069","0.934"
"2001-06-12","11358132811297.49","10640464538748.08","1.067","0.934"
"2001-06-11","11351672202948.65","10628094368563.29","1.068","0.934"
"2001-06-08","11447759831017.97","10717651011613.47","1.068","0.934"
"2001-06-07","11538228473996.48","10819323643269.30","1.066","0.934"
"2001-06-06","11486368556740.12","10760607698488.06","1.067","0.934"
"2001-06-05","11610233008930.51","10875328317873.06","1.068","0.934"
"2001-06-04","11489217706120.46","10735867358118.47","1.070","0.934"
"2001-06-01","11420677724602.76","10681303045796.51","1.069","0.934"
"2001-05-31","11376031387847.32","10640210357168.94","1.069","0.932"
"2001-05-30","11336593216436.52","10574631509750.93","1.072","0.932"
"2001-05-29","11463371547990.27","10742814987948.29","1.067","0.932"
"2001-05-25","11541914184212.17","10827203272222.63","1.066","0.932"
"2001-05-24","11658985615999.87","10956666423197.72","1.064","0.932"
"2001-05-23","11630998600097.84","10921758819662.55","1.065","0.932"
"2001-05-22","11784727539881.71","11094009203126.14","1.062","0.932"
"2001-05-21","11815986836663.67","11123240084727.19","1.062","0.932"
"2001-05-18","11664145211685.59","10946414432839.09","1.066","0.932"
"2001-05-17","11624190284031.24","10917014096851.95","1.065","0.932"
"2001-05-16","11595653820229.47","10887359579285.66","1.065","0.932"
"2001-05-15","11339162423295.14","10586154408005.26","1.071","0.932"
"2001-05-14","11313408897427.79","10581748593966.84","1.069","0.932"
"2001-05-11","11272954003118.32","10554212256226.72","1.068","0.934"
"2001-05-10","11343101429911.22","10634787816813.97","1.067","0.930"
"2001-05-09","11354751418391.30","10637837995763.64","1.067","0.930"
"2001-05-08","11393270325576.51","10685793587027.98","1.066","0.930"
"2001-05-07","11408820212040.61","10705365568621.72","1.066","0.930"
"2001-05-04","11425285811730.76","10731630998466.14","1.065","0.930"
"2001-05-03","11282710496983.37","10578867869403.26","1.067","0.930"
"2001-05-02","11422314603477.29","10738578628295.96","1.064","0.930"
"2001-05-01","11439306573720.94","10730190636184.36","1.066","0.930"
"2001-04-30","11305104205565.36","10586323862391.35","1.068","0.930"
"2001-04-27","11317522757471.35","10616740924695.06","1.066","0.930"
"2001-04-26","11177776328159.49","10459741435979.84","1.069","0.930"
"2001-04-25","11129458885949.17","10410853845591.99","1.069","0.930"
"2001-04-24","10969685987422.49","10247499817398.29","1.070","0.930"
"2001-04-23","11067405018099.83","10373658607844.57","1.067","0.930"
"2001-04-20","11198845433130.21","10531420641297.20","1.063","0.930"
"2001-04-19","11281552659753.67","10622248192243.08","1.062","0.930"
"2001-04-18","11191182216033.97","10490582134248.78","1.067","0.930"
"2001-04-17","10860323594418.68","10097871594478.12","1.076","0.930"
"2001-04-16","10755676174005.66","9995097509312.69","1.076","0.930"
"2001-04-12","10739973728775.81","10027463297056.46","1.071","0.930"
"2001-04-11","10599203173503.88","9878258710101.53","1.073","0.930"
"2001-04-10","10596087603211.61","9899355781170.11","1.070","0.930"
"2001-04-09","10372749609630.37","9638480753779.86","1.076","0.930"
"2001-04-06","10270835417435.71","9560870644949.24","1.074","0.930"
"2001-04-05","10418419811677.82","9755827916149.30","1.068","0.930"
"2001-04-04","10086170606307.35","9347527572858.08","1.079","0.930"
"2001-04-03","10089969831245.23","9374725001826.02","1.076","0.930"
"2001-04-02","10376622292101.13","9708634869622.38","1.069","0.932"
"2001-03-30","10369846507547.35","9831150390767.66","1.055","0.936"
"2001-03-29","10277884271264.95","9726258125776.06","1.057","0.934"
"2001-03-28","10305854298189.41","9771502446862.90","1.055","0.932"
"2001-03-27","10524666201059.03","10016194580381.27","1.051","0.934"
"2001-03-26","10315755866210.96","9766418815280.11","1.056","0.934"
"2001-03-23","10206149079241.71","9657459645022.28","1.057","0.934"
"2001-03-22","10068343083925.82","9468941640493.75","1.063","0.934"
"2001-03-21","10096270204886.51","9507577240522.97","1.062","0.934"
"2001-03-20","10247113140257.29","9681098531882.26","1.058","0.934"
"2001-03-19","10447621763595.76","9919944489080.42","1.053","0.934"
"2001-03-16","10320882327443.44","9748117741582.06","1.059","0.934"
"2001-03-15","10489289583515.76","9943244467168.21","1.055","0.934"
"2001-03-14","10461085535328.35","9885206339931.34","1.058","0.934"
"2001-03-13","10692213315729.67","10147437002410.34","1.054","0.932"
"2001-03-12","10576484215065.31","9999164414578.92","1.058","0.930"
"2001-03-09","10945875494861.63","10450421444744.72","1.047","0.928"
"2001-03-08","11177087074291.84","10715787013366.44","1.043","0.928"
"2001-03-07","11156009956645.65","10691639763348.18","1.043","0.928"
"2001-03-06","11103424179178.66","10623095464173.54","1.045","0.928"
"2001-03-05","11029080106688.01","10518118471988.90","1.049","0.928"
"2001-03-02","10977110905264.45","10456860711416.26","1.050","0.928"
"2001-03-01","11026290987154.89","10516593382514.06","1.048","0.928"
"2001-02-28","11002830884539.70","10505663574611.06","1.047","0.928"
"2001-02-27","11129859545430.74","10658172522094.81","1.044","0.926"
"2001-02-26","11195983824984.05","10740442626542.99","1.042","0.926"
"2001-02-23","11049702152047.86","10555822072894.60","1.047","0.926"
"2001-02-22","11110851577942.96","10614792199254.98","1.047","0.926"
"2001-02-21","11142405701718.04","10635550361551.38","1.048","0.926"
"2001-02-20","11322429641616.30","10836099627492.51","1.045","0.926"
"2001-02-16","11524870449272.25","11027498356584.62","1.045","0.926"
"2001-02-15","11674561736632.35","11239994156745.31","1.039","0.926"
"2001-02-14","11653296713306.03","11149420787378.57","1.045","0.926"
"2001-02-13","11674258136432.38","11173822218975.97","1.045","0.926"
"2001-02-12","11780796932953.21","11271343218172.52","1.045","0.926"
"2001-02-09","11691009878691.16","11139592432985.17","1.050","0.926"
"2001-02-08","11802480662141.50","11290152655028.85","1.045","0.926"
"2001-02-07","11874705568429.34","11360984588415.75","1.045","0.926"
"2001-02-06","11964463249420.10","11457319406909.65","1.044","0.928"
"2001-02-05","11990360206024.71","11474688481484.19","1.045","0.926"
"2001-02-02","11964111001615.07","11433680520049.67","1.046","0.926"
"2001-02-01","12119672671338.77","11637025783361.33","1.041","0.926"
"2001-01-31","12086332842415.58","11573819297348.62","1.044","0.926"
"2001-01-30","12111294635150.11","11639228690380.54","1.041","0.926"
"2001-01-29","12067374527546.17","11558229493828.06","1.044","0.928"
"2001-01-26","12002684177197.86","11480111021839.16","1.046","0.926"
"2001-01-25","12015948321942.08","11501801183259.08","1.045","0.926"
"2001-01-24","12030781692300.32","11559330947337.67","1.041","0.926"
"2001-01-23","12007453527039.45","11526287342049.52","1.042","0.926"
"2001-01-22","11896482174598.00","11378014754218.10","1.046","0.926"
"2001-01-19","11871780146825.07","11374964575268.42","1.044","0.926"
"2001-01-18","11911724132644.56","11420971441092.69","1.043","0.926"
"2001-01-17","11788513607777.72","11264226133956.62","1.047","0.926"
"2001-01-16","11776858356668.97","11240333065517.49","1.048","0.926"
"2001-01-12","11813321173182.33","11169755313709.74","1.058","0.928"
"2001-01-11","11855199041336.74","11241773427799.28","1.055","0.926"
"2001-01-10","11768728256093.31","11126968081221.24","1.058","0.926"
"2001-01-09","11695936552347.24","11021313271492.22","1.061","0.926"
"2001-01-08","11671616626295.70","10979458038127.24","1.063","0.926"
"2001-01-05","11680114711461.69","11000555109195.82","1.062","0.926"
"2001-01-04","11894773783862.99","11297015557665.62","1.053","0.926"
"2001-01-03","12053789693222.36","11417497626177.78","1.056","0.926"
"2001-01-02","11656591304914.02","10872786502081.66","1.072","0.926"
"2000-12-29","11689907058934.66","11186361843546.86","1.045","0.922"
"2000-12-28","11785341163236.82","11304471550653.72","1.043","0.922"
"2000-12-27","11757392470085.05","11259566138339.06","1.044","0.922"
"2000-12-26","11654298497476.19","11143235702286.17","1.046","0.922"
"2000-12-22","11529251858158.06","11065117230297.28","1.042","0.922"
"2000-12-21","11338299414449.63","10801530932729.53","1.050","0.924"
"2000-12-20","11236959222391.01","10715787013366.44","1.049","0.922"
"2000-12-19","11504745983213.73","11061982324154.55","1.040","0.922"
"2000-12-18","11618247280296.81","11207204733036.30","1.037","0.922"
"2000-12-15","11574366459121.85","11117478635600.03","1.041","0.922"
"2000-12-14","11782846711029.02","11361323497187.94","1.037","0.922"
"2000-12-13","11940412472496.58","11522813527134.62","1.036","0.922"
"2000-12-12","12006717929460.49","11617623256153.68","1.033","0.922"
"2000-12-11","12069490354760.80","11694047184281.65","1.032","0.928"
"2000-12-08","12034506363810.49","11606693448250.68","1.037","0.928"
"2000-12-07","11820760475066.20","11383522021766.12","1.038","0.920"
"2000-12-06","11850607116587.31","11450541231465.93","1.035","0.920"
"2000-12-05","12061700634630.86","11663037031626.62","1.034","0.920"
"2000-12-04","11752832177493.71","11226098897085.68","1.047","0.920"
"2000-12-01","11627774227670.94","11143574611058.36","1.043","0.916"
"2000-11-30","11671975626919.70","11141202249653.06","1.048","0.918"
"2000-11-29","11890234991593.23","11369626762106.50","1.046","0.918"
"2000-11-28","11834934839656.03","11320315535753.42","1.045","0.918"
"2000-11-27","11893079899859.51","11429444160397.34","1.041","0.918"
"2000-11-24","11810180828610.43","11368440581403.84","1.039","0.916"
"2000-11-22","11703285169056.42","11203985099700.53","1.045","0.920"
"2000-11-21","11879667265134.44","11415718355123.80","1.041","0.920"
"2000-11-20","11849337060924.23","11375642392812.80","1.042","0.918"
"2000-11-17","12050184606163.56","11588307647359.58","1.040","0.918"
"2000-11-16","12077007404075.13","11627282156160.98","1.039","0.918"
"2000-11-15","12186154665419.22","11775470016799.36","1.035","0.916"
"2000-11-14","12168304298589.02","11717347162369.44","1.038","0.918"
"2000-11-13","11955758600159.70","11448846687605.00","1.044","0.916"
"2000-11-10","12063676253048.00","11573565115769.48","1.042","0.916"
"2000-11-09","12306233197807.83","11862993207216.42","1.037","0.914"
"2000-11-08","12389025248800.05","11940433861660.94","1.038","0.916"
"2000-11-07","12535968102891.81","12131832590753.05","1.033","0.916"
"2000-11-06","12544569227196.32","12134543860930.54","1.034","0.916"
"2000-11-03","12516951329258.19","12087943904754.95","1.035","0.918"
"2000-11-02","12506104820454.20","12101754437221.53","1.033","0.916"
"2000-11-01","12512126981093.40","12041598130158.50","1.039","0.920"
"2000-10-31","12526635573920.02","12110904974070.56","1.034","0.914"
"2000-10-30","12336404000676.67","11850453582645.54","1.041","0.914"
"2000-10-27","12163216029661.10","11688794098312.76","1.041","0.914"
"2000-10-26","12064315054728.16","11560517128040.32","1.044","0.914"
"2000-10-25","12044440495568.16","11564414578920.46","1.042","0.914"
"2000-10-24","12256156144680.45","11845963041414.07","1.035","0.914"
"2000-10-23","12270999072417.19","11826052151048.14","1.038","0.914"
"2000-10-20","12298820676528.82","11835795778248.49","1.039","0.916"
"2000-10-19","12229328960080.81","11766573661529.47","1.039","0.914"
"2000-10-18","11920934117719.37","11371490760353.52","1.048","0.914"
"2000-10-17","11956630014154.36","11437916879702.00","1.045","0.916"
"2000-10-16","12101602126507.13","11646769410561.68","1.039","0.914"
"2000-10-13","12107740406659.42","11642956686874.59","1.040","0.914"
"2000-10-12","11846039956512.19","11266852676941.06","1.051","0.914"
"2000-10-11","12040201281688.57","11561788035936.02","1.041","0.914"
"2000-10-10","12181544705834.88","11751831129939.38","1.037","0.914"
"2000-10-09","12277935606668.26","11879006646702.21","1.034","0.914"
"2000-10-06","12362907807544.59","11937976773062.60","1.036","0.914"
"2000-10-05","12539857411728.80","12169197282886.57","1.030","0.914"
"2000-10-04","12516875335434.92","12152590753049.45","1.030","0.914"
"2000-10-03","12477941128004.95","12085995179314.88","1.032","0.914"
"2000-10-02","12562733252894.68","12168773646921.34","1.032","0.918"
"2000-09-29","12355248941484.64","12171146008326.64","1.015","0.914"
"2000-09-28","12482665649999.03","12355681834781.98","1.010","0.912"
"2000-09-27","12321148253770.72","12086927178438.39","1.019","0.912"
"2000-09-26","12288738739667.92","12092349718793.37","1.016","0.912"
"2000-09-25","12353513246878.40","12192497260974.36","1.013","0.912"
"2000-09-22","12459531965018.43","12274597911036.45","1.015","0.912"
"2000-09-21","12376312758371.07","12277393908406.98","1.008","0.912"
"2000-09-20","12450927994803.42","12296796435614.64","1.013","0.912"
"2000-09-19","12538109611240.62","12369322912862.46","1.014","0.912"
"2000-09-18","12418936748358.16","12238927762763.86","1.015","0.912"
"2000-09-15","12578398385066.83","12419396683952.96","1.013","0.914"
"2000-09-14","12676578961831.28","12546995836681.03","1.010","0.914"
"2000-09-13","12716357708075.86","12581225622671.83","1.011","0.914"
"2000-09-12","12718865056584.13","12556485282302.24","1.013","0.914"
"2000-09-11","12769369939700.49","12618081951647.07","1.012","0.914"
"2000-09-08","12792821466464.62","12662479000803.45","1.010","0.914"
"2000-09-07","12860036186627.52","12730345482433.72","1.010","0.914"
"2000-09-06","12775842328911.12","12643415382367.98","1.010","0.914"
"2000-09-05","12883085778686.48","12769065809655.98","1.009","0.914"
"2000-09-01","12988438558740.65","12885057336936.68","1.008","0.914"
"2000-08-31","12955167854176.32","12858876634285.30","1.007","0.914"
"2000-08-30","12871555085957.41","12731023299978.09","1.011","0.914"
"2000-08-29","12904749333918.74","12792450514936.82","1.009","0.914"
"2000-08-28","12931289809432.03","12828459571981.60","1.008","0.912"
"2000-08-25","12894223082288.25","12763727996494.05","1.010","0.914"
"2000-08-24","12911048066141.58","12779487254400.70","1.010","0.914"
"2000-08-23","12916466384679.15","12759661091227.82","1.012","0.914"
"2000-08-22","12827508582627.52","12693234971879.34","1.011","0.914"
"2000-08-21","12815903337356.96","12704673142940.62","1.009","0.914"
"2000-08-18","12742294414172.10","12638924841136.51","1.008","0.916"
"2000-08-17","12789224116165.14","12675781170111.75","1.009","0.914"
"2000-08-16","12724094348928.69","12538353662990.28","1.015","0.914"
"2000-08-15","12703263008398.54","12577158717405.60","1.010","0.914"
"2000-08-14","12747949993885.28","12637569206047.77","1.009","0.916"
"2000-08-11","12587788327044.32","12470487181360.02","1.009","0.914"
"2000-08-10","12498923263603.76","12372288364619.10","1.010","0.914"
"2000-08-09","12594163097479.54","12479214082243.81","1.009","0.914"
"2000-08-08","12652314219155.41","12563348184939.01","1.007","0.914"
"2000-08-07","12623563116470.07","12533863121758.82","1.007","0.914"
"2000-08-04","12497837357075.86","12394995252355.56","1.008","0.914"
"2000-08-03","12449789253471.55","12307133153166.32","1.012","0.914"
"2000-08-02","12357200859028.29","12189701263603.83","1.014","0.912"
"2000-08-01","12314233597462.30","12184617632021.04","1.011","0.914"
"2000-07-31","12280708757446.60","12123020962676.21","1.013","0.914"
"2000-07-28","12149247835230.31","12030329413483.31","1.010","0.914"
"2000-07-27","12363114295143.83","12282223358410.64","1.007","0.916"
"2000-07-26","12344611748779.75","12305946972463.66","1.003","0.916"
"2000-07-25","12414950944936.99","12492770433131.26","0.994","0.914"
"2000-07-24","12355174480349.47","12406518150609.89","0.996","0.914"
"2000-07-21","12472014237753.14","12541234387553.87","0.994","0.914"
"2000-07-20","12582844083044.27","12671544810459.42","0.993","0.914"
"2000-07-19","12508080350970.41","12556231100723.10","0.996","0.914"
"2000-07-18","12595567653321.17","12656039734131.91","0.995","0.914"
"2000-07-17","12712018866055.74","12797957782484.84","0.993","0.914"
"2000-07-14","12709473189328.69","12793636695639.47","0.993","0.916"
"2000-07-13","12623884267320.98","12673832444671.68","0.996","0.916"
"2000-07-12","12620550038185.77","12649092104302.10","0.998","0.918"
"2000-07-11","12539507939900.31","12547080563874.08","0.999","0.916"
"2000-07-10","12472999453351.21","12502514060331.60","0.998","0.916"
"2000-07-07","12479230821399.44","12530304579650.87","0.996","0.916"
"2000-07-06","12324088132611.48","12341956029508.44","0.999","0.916"
"2000-07-05","12221413171652.14","12253500839967.86","0.997","0.916"
"2000-07-03","12328591477249.77","12450999926959.32","0.990","0.914"
"2000-06-30","12270928190943.21","12324417500547.80","0.996","0.916"
"2000-06-29","12137274176117.04","12220965597838.00","0.993","0.914"
"2000-06-28","12220432278945.49","12326281498794.83","0.991","0.914"
"2000-06-27","12193918510531.83","12290102987363.96","0.992","0.912"
"2000-06-26","12212551249571.92","12330433131254.11","0.990","0.912"
"2000-06-23","12120486538665.30","12213255423270.76","0.992","0.912"
"2000-06-22","12177593164931.93","12303913519830.55","0.990","0.912"
"2000-06-21","12381526760858.95","12532253305090.94","0.988","0.912"
"2000-06-20","12479307883158.04","12505310057702.14","0.998","0.914"
"2000-06-19","12521833410974.71","12590460886713.90","0.995","0.912"
"2000-06-16","12414403736162.57","12407958512891.68","1.001","0.914"
"2000-06-15","12544278152639.34","12528864217369.08","1.001","0.912"
"2000-06-14","12478697716346.97","12459472646263.97","1.002","0.910"
"2000-06-13","12483979491656.41","12450152655028.85","1.003","0.910"
"2000-06-12","12307466417014.16","12251552114527.79","1.005","0.912"
"2000-06-09","12358117619153.46","12344328390913.74","1.001","0.908"
"2000-06-08","12397223674982.68","12384319626031.70","1.001","0.910"
"2000-06-07","12468503272645.08","12466420276093.78","1.000","0.912"
"2000-06-06","12369268572321.20","12351869111094.88","1.001","0.910"
"2000-06-05","12401454536190.63","12434817033087.43","0.997","0.910"
"2000-06-02","12496150385746.65","12516409319991.24","0.998","0.910"
"2000-06-01","12282479607225.26","12275360455773.86","1.001","0.910"
"2000-05-31","12088030492535.33","12036345044189.61","1.004","0.912"
"2000-05-30","12064090283988.56","12052019574903.22","1.001","0.910"
"2000-05-26","11731807894134.91","11675576656197.50","1.005","0.910"
"2000-05-25","11727038975993.15","11705231173763.79","1.002","0.910"
"2000-05-24","11879659602106.24","11853757943174.35","1.002","0.910"
"2000-05-23","11715207810439.91","11640330143890.15","1.006","0.910"
"2000-05-22","11886023521219.12","11867907384413.12","1.002","0.910"
"2000-05-19","11923914974978.52","11920692425681.10","1.000","0.910"
"2000-05-18","12117212098037.87","12177076911839.90","0.995","0.910"
"2000-05-17","12195372434185.48","12266803009276.16","0.994","0.910"
"2000-05-16","12327571678619.19","12421345409393.03","0.992","0.912"
"2000-05-15","12262977275005.66","12305438609305.38","0.997","0.910"
"2000-05-12","12011299319918.63","12039395223139.29","0.998","0.910"
"2000-05-11","11944302941599.16","11927978964283.10","1.001","0.910"
"2000-05-10","11737486167701.69","11718194434299.90","1.002","0.910"
"2000-05-09","11923670589404.57","11964665838872.26","0.997","0.912"
"2000-05-08","11980523823127.07","12066592652107.22","0.993","0.910"
"2000-05-05","12042497902029.56","12138271857424.58","0.992","0.910"
"2000-05-04","11924967045534.83","11942890950259.30","0.998","0.914"
"2000-05-03","11941117114944.78","11989745088014.02","0.996","0.910"
"2000-05-02","12160919114599.58","12254009203126.14","0.992","0.910"
"2000-05-01","12290842425823.08","12440070119056.32","0.988","0.910"
"2000-04-28","12189124960391.50","12306031699656.71","0.991","0.910"
"2000-04-27","12266218355008.63","12411855963771.82","0.988","0.910"
"2000-04-26","12240718290374.63","12378558176904.54","0.989","0.910"
"2000-04-25","12349623754800.44","12517934409466.08","0.987","0.910"
"2000-04-24","12044332801372.23","12114802424950.70","0.994","0.910"
"2000-04-20","12020417993385.12","12154454751296.47","0.989","0.910"
"2000-04-19","11981900099832.40","12094552625812.58","0.991","0.910"
"2000-04-18","12088987418048.36","12214356876780.37","0.990","0.910"
"2000-04-17","11852566500310.86","11874007742312.47","0.998","0.912"
"2000-04-14","11529917398185.15","11493752099919.66","1.003","0.910"
"2000-04-13","12095178379150.10","12205036885545.25","0.991","0.910"
"2000-04-12","12304920817432.65","12430919582207.29","0.990","0.910"
"2000-04-11","12530789374040.10","12714077861368.78","0.986","0.910"
"2000-04-10","12573465244958.81","12746867285077.79","0.986","0.910"
"2000-04-07","12660702379390.18","12847607917610.11","0.985","0.910"
"2000-04-06","12570781548460.35","12720432400847.27","0.988","0.910"
"2000-04-05","12489792974976.85","12602068512161.27","0.991","0.910"
"2000-04-04","12582916236229.84","12664427726243.52","0.994","0.910"
"2000-04-03","12620998468217.60","12759661091227.82","0.989","0.910"
"2000-03-31","12591087834040.88","12697047695566.43","0.992","0.914"
"2000-03-30","12319801357545.90","12606728507778.84","0.977","0.910"
"2000-03-29","12430935930390.22","12781266525454.68","0.973","0.910"
"2000-03-28","12402985862772.36","12774573077204.00","0.971","0.912"
"2000-03-27","12508087354887.69","12911238039588.05","0.969","0.910"
"2000-03-24","12559193649485.63","12941739829084.80","0.970","0.910"
"2000-03-23","12563536720980.53","12940807829961.29","0.971","0.910"
"2000-03-22","12377885516243.84","12714501497334.02","0.974","0.910"
"2000-03-21","12324853100702.87","12657141187641.52","0.974","0.910"
"2000-03-20","12061717790950.90","12341617120736.25","0.977","0.910"
"2000-03-17","12099897014960.38","12408043240084.73","0.975","0.910"
"2000-03-16","12089078735590.65","12357206924256.81","0.978","0.910"
"2000-03-15","11619036425067.57","11795296179972.24","0.985","0.912"
"2000-03-14","11329824266693.42","11515696442918.71","0.984","0.912"
"2000-03-13","11465641766221.05","11723023884303.56","0.978","0.912"
"2000-03-10","11521498303631.44","11820036520341.83","0.975","0.908"
"2000-03-09","11581516215683.35","11876125922138.63","0.975","0.908"
"2000-03-08","11336374096527.00","11579665473668.84","0.979","0.908"
"2000-03-07","11248094460428.80","11485787743773.28","0.979","0.908"
"2000-03-06","11449360242847.05","11787924914177.20","0.971","0.908"
"2000-03-03","11604071588170.36","11939501862537.43","0.972","0.908"
"2000-03-02","11435919194150.49","11707264626396.90","0.977","0.908"
"2000-03-01","11409205688490.91","11685489737783.95","0.976","0.908"
"2000-02-29","11319922520163.40","11577293112263.53","0.978","0.908"
"2000-02-28","11177630317426.62","11421649258637.06","0.979","0.908"
"2000-02-25","11034869585470.31","11297185012051.71","0.977","0.908"
"2000-02-24","11178281047658.32","11467232488496.10","0.975","0.908"
"2000-02-23","11250083638836.43","11528744430647.87","0.976","0.906"
"2000-02-22","11174745167990.96","11456556862172.23","0.975","0.908"
"2000-02-18","11169422627437.33","11405042728799.94","0.979","0.908"
"2000-02-17","11458983235492.46","11762337301877.15","0.974","0.908"
"2000-02-16","11466097672201.06","11757338397487.40","0.975","0.908"
"2000-02-15","11577960488985.64","11879176101088.31","0.975","0.908"
"2000-02-14","11496586282371.55","11776571470308.96","0.976","0.908"
"2000-02-11","11464254248574.97","11752678401869.84","0.975","0.908"
"2000-02-10","11664478255677.65","12004402892411.07","0.972","0.908"
"2000-02-09","11624959176478.79","11960937842378.20","0.972","0.908"
"2000-02-08","11841688703043.90","12215288875903.88","0.969","0.908"
"2000-02-07","11739651735021.71","12067185742458.55","0.973","0.908"
"2000-02-04","11705275684198.19","12068287195968.16","0.970","0.908"
"2000-02-03","11744388787696.66","12073370827550.95","0.973","0.908"
"2000-02-02","11647462597039.51","11939078226572.20","0.976","0.908"
"2000-02-01","11643354393756.85","11940433861660.94","0.975","0.908"
"2000-01-31","11526244581776.87","11814868161565.99","0.976","0.908"
"2000-01-28","11286098887141.33","11524253889416.40","0.979","0.914"
"2000-01-27","11509408857520.02","11849606310715.07","0.971","0.908"
"2000-01-26","11570632428479.57","11896460448469.80","0.973","0.908"
"2000-01-25","11647345386667.89","11946788401139.44","0.975","0.908"
"2000-01-24","11592425206376.76","11874770287049.89","0.976","0.908"
"2000-01-21","11890068885112.78","12212238696954.20","0.974","0.908"
"2000-01-20","11930330533032.70","12247908845226.79","0.974","0.908"
"2000-01-19","12032766750979.46","12335432035643.86","0.975","0.908"
"2000-01-18","12026022046425.41","12328992768972.32","0.975","0.908"
"2000-01-14","12089862941134.20","12413804689211.89","0.974","0.908"
"2000-01-13","11997727858976.69","12282731721568.92","0.977","0.908"
"2000-01-12","11864326980818.17","12135052224088.82","0.978","0.908"
"2000-01-11","11919059014789.45","12188515082901.18","0.978","0.908"
"2000-01-10","12064803657611.33","12349835658461.76","0.977","0.908"
"2000-01-07","11998557783622.56","12213170696077.72","0.982","0.908"
"2000-01-06","11640442940956.13","11891037908114.82","0.979","0.908"
"2000-01-05","11696021954645.05","11879684464246.58","0.985","0.908"
"2000-01-04","11626424969311.88","11856892849317.07","0.981","0.908"
"2000-01-03","12028050384068.76","12329670586516.69","0.976","0.908"
"1999-12-31","12183674283453.05","12448542838360.97","0.979","0.903"
"1999-12-30","12096719816712.80","12408043240084.73","0.975","0.908"
"1999-12-29","12095328273180.75","12399485793587.03","0.975","0.906"
"1999-12-28","12033016774042.83","12350344021620.04","0.974","0.906"
"1999-12-27","12031647664698.46","12345599298809.44","0.975","0.906"
"1999-12-23","12033900734905.83","12356105470747.20","0.974","0.906"
"1999-12-22","11867882711566.22","12167926374990.87","0.975","0.906"
"1999-12-21","11841845202694.50","12145050032868.31","0.975","0.906"
"1999-12-20","11766154256559.02","12015078518734.94","0.979","0.906"
"1999-12-17","11768161204211.36","12039988313490.62","0.977","0.906"
"1999-12-16","11766048050367.52","12020924695055.15","0.979","0.906"
"1999-12-15","11695696818328.06","11974663647651.74","0.977","0.906"
"1999-12-14","11568174636403.00","11888665546709.52","0.973","0.906"
"1999-12-13","11645825275374.59","11990761814330.58","0.971","0.906"
"1999-12-10","11637390663153.32","12006182163465.05","0.969","0.906"
"1999-12-09","11583937792096.41","11930520780074.50","0.971","0.906"
"1999-12-08","11519198445976.11","11894681177415.82","0.968","0.906"
"1999-12-07","11563766280712.08","11939501862537.43","0.969","0.906"
"1999-12-06","11582449905422.62","12059475567891.32","0.960","0.904"
"1999-12-03","11656117837399.75","12143948579358.70","0.960","0.904"
"1999-12-02","11502723192233.95","11938400409027.83","0.964","0.906"
"1999-12-01","11421338861819.75","11842489226499.16","0.964","0.904"
"1999-11-30","11431357604427.13","11767844569425.17","0.971","0.908"
"1999-11-29","11545062902799.85","11928148418669.20","0.968","0.904"
"1999-11-26","11643165171962.21","12002623621357.10","0.970","0.904"
"1999-11-24","11677231262094.81","12006521072237.24","0.973","0.904"
"1999-11-23","11597134331990.62","11901120444087.36","0.974","0.904"
"1999-11-22","11691179246761.37","12039225768753.20","0.971","0.904"
"1999-11-19","11714397926642.30","12048206851216.13","0.972","0.904"
"1999-11-18","11743706335267.69","12073116645971.81","0.973","0.904"
"1999-11-17","11652269942194.70","11952549850266.60","0.975","0.906"
"1999-11-16","11696943506876.98","12031854502958.15","0.972","0.906"
"1999-11-15","11514156898213.18","11814275071214.67","0.975","0.908"
